                27ceni.out                                          2012/04/28

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
 72   9.18255  33.02506   0.10642
 73   9.30585  33.45627   0.10792
 74   9.66165  34.70050   0.11477
 75   9.97524  35.79699   0.12415
 76  10.06497  36.11074   0.12744
 77  10.28858  36.89251   0.13677
 78  10.31002  36.96749   0.13776
 79  10.54791  37.79915   0.14962
 80  10.58906  37.94299   0.15185
 81  10.98788  39.33713   0.17609
 82  11.09193  39.70080   0.18316
 83  11.17064  39.97594   0.18870
 84  11.39830  40.77163   0.20567
 85  11.44892  40.94853   0.20962
 86  11.54903  41.29840   0.21763
 87  11.55858  41.33180   0.21841
 88  11.57085  41.37469   0.21941
 89  11.77129  42.07516   0.23629
 90  11.88184  42.46148   0.24601
 91  11.90315  42.53596   0.24792
 92  12.14254  43.37247   0.27005
 93  12.82237  45.74773   0.33981
 94  12.82237  45.74773   0.33981
 95  12.95753  46.21991   0.35484
 96  13.06345  46.58992   0.36688
 97  13.14900  46.88879   0.37678
 98  13.24211  47.21403   0.38771



  Shell (UK) 30/19-1                      

 WELL # 16 WITH  52 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.71954   0.52098
  2   0.16937  -0.31464   0.49601
  3   0.24703  -0.12775   0.48478
  4   0.47500   0.42541   0.45268
  5   0.59250   0.71316   0.43662
  6   0.64359   0.83884   0.42974
  7   0.99086   1.70214   0.38472
  8   1.03722   1.81857   0.37894
  9   1.17103   2.15622   0.36256
 10   1.54043   3.10041   0.31978
 11   1.81590   3.81609   0.29026
 12   1.86400   3.94207   0.28532
 13   1.90233   4.04268   0.28144
 14   2.03944   4.40412   0.26788
 15   2.24244   4.94376   0.24881
 16   2.55776   5.79261   0.22168
 17   2.60213   5.91312   0.21811
 18   3.16737   7.47046   0.17846
 19   3.44045   8.23773   0.16334
 20   3.78837   9.22938   0.14804
 21   3.82821   9.34394   0.14658
 22   4.08104  10.07577   0.13860
 23   4.08496  10.08717   0.13850
 24   4.10285  10.13928   0.13802
 25   4.24167  10.54503   0.13469
 26   4.50048  11.30820   0.13012
 27   4.50338  11.31681   0.13008
 28   4.57450  11.52808   0.12917
 29   4.58811  11.56857   0.12901
 30   4.60148  11.60838   0.12886
 31   4.65143  11.75733   0.12834
 32   4.71123  11.93608   0.12779
 33   4.71445  11.94571   0.12777
 34   4.87082  12.41541   0.12674
 35   5.05288  12.96626   0.12614
 36   5.26717  13.62017   0.12611
 37   5.36883  13.93248   0.12628
 38   5.39580  14.01557   0.12634
 39   5.59150  14.62122   0.12694
 40   5.65588  14.82157   0.12718
 41   5.73868  15.08003   0.12751
 42   5.87555  15.50922   0.12809
 43   5.89710  15.57701   0.12818
 44   6.25026  16.69671   0.12958
 45   6.38355  17.12352   0.12998
 46   6.48692  17.45612   0.13023
 47   6.60633  17.84208   0.13043
 48   6.64678  17.97322   0.13048
 49   6.67666  18.07024   0.13050
 50   6.73903  18.27316   0.13054
 51   6.73929  18.27400   0.13054
 52   7.10983  19.48984   0.13006
 53   7.15819  19.64985   0.12990
 54   7.17387  19.70178   0.12985
 55   7.25337  19.96564   0.12954
 56   7.25798  19.98096   0.12952
 57   7.39042  20.42245   0.12888
 58   7.39478  20.43702   0.12886
 59   7.80695  21.82577   0.12584
 60   7.84160  21.94353   0.12552
 61   8.00222  22.49142   0.12393
 62   8.33590  23.64042   0.12012
 63   8.45352  24.04887   0.11867
 64   8.48349  24.15325   0.11830
 65   8.59766  24.55191   0.11686
 66   8.86263  25.48363   0.11361
 67   9.00798  25.99865   0.11197
 68   9.04509  26.13058   0.11158
 69   9.06441  26.19934   0.11138
 70   9.09018  26.29111   0.11113
 71   9.13067  26.43549   0.11074
 72   9.18255  26.62082   0.11027
 73   9.30585  27.06265   0.10931
 74   9.66165  28.34874   0.10823
 75   9.97524  29.49589   0.11022
 76  10.06497  29.82651   0.11143
 77  10.28858  30.65492   0.11584
 78  10.31002  30.73472   0.11637
 79  10.54791  31.62388   0.12360
 80  10.58906  31.77841   0.12510
 81  10.98788  33.28777   0.14346
 82  11.09193  33.68493   0.14934
 83  11.17064  33.98635   0.15408
 84  11.39830  34.86263   0.16915
 85  11.44892  35.05837   0.17276
 86  11.54903  35.44650   0.18017
 87  11.55858  35.48362   0.18090
 88  11.57085  35.53130   0.18183
 89  11.77129  36.31289   0.19787
 90  11.88184  36.74620   0.20728
 91  11.90315  36.82994   0.20914
 92  12.14254  37.77439   0.23100
 93  12.82237  40.49718   0.30210
 94  12.82237  40.49718   0.30210
 95  12.95753  41.04570   0.31773
 96  13.06345  41.47720   0.33030
 97  13.14900  41.82680   0.34067
 98  13.24211  42.20835   0.35216



  Shell (UK) 29/3-1                       

 WELL # 17 WITH  56 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.81255   0.40361
  2   0.16937   1.29225   0.38223
  3   0.24703   1.51305   0.37265
  4   0.47500   2.16431   0.34540
  5   0.59250   2.50178   0.33185
  6   0.64359   2.64890   0.32607
  7   0.99086   3.65512   0.28856
  8   1.03722   3.79026   0.28379
  9   1.17103   4.18139   0.27036
 10   1.54043   5.26943   0.23586
 11   1.81590   6.08873   0.21274
 12   1.86400   6.23249   0.20894
 13   1.90233   6.34720   0.20597
 14   2.03944   6.75856   0.19572
 15   2.24244   7.37070   0.18168
 16   2.55776   8.32881   0.16268
 17   2.60213   8.46436   0.16030
 18   3.16737  10.20629   0.13625
 19   3.44045  11.05802   0.12884
 20   3.78837  12.15285   0.12302
 21   3.82821  12.27892   0.12258
 22   4.08104  13.08219   0.12079
 23   4.08496  13.09468   0.12077
 24   4.10285  13.15174   0.12070
 25   4.24167  13.59548   0.12039
 26   4.50048  14.42736   0.12066
 27   4.50338  14.43672   0.12067
 28   4.57450  14.66638   0.12091
 29   4.58811  14.71036   0.12096
 30   4.60148  14.75359   0.12101
 31   4.65143  14.91529   0.12122
 32   4.71123  15.10915   0.12149
 33   4.71445  15.11959   0.12151
 34   4.87082  15.62809   0.12235
 35   5.05288  16.22285   0.12345
 36   5.26717  16.92670   0.12479
 37   5.36883  17.26203   0.12541
 38   5.39580  17.35116   0.12557
 39   5.59150  17.99973   0.12664
 40   5.65588  18.21386   0.12695
 41   5.73868  18.48979   0.12732
 42   5.87555  18.94723   0.12783
 43   5.89710  19.01940   0.12789
 44   6.25026  20.20813   0.12847
 45   6.38355  20.65966   0.12841
 46   6.48692  21.01094   0.12825
 47   6.60633  21.41792   0.12794
 48   6.64678  21.55605   0.12780
 49   6.67666  21.65818   0.12769
 50   6.73903  21.87167   0.12744
 51   6.73929  21.87255   0.12744
 52   7.10983  23.14787   0.12518
 53   7.15819  23.31522   0.12480
 54   7.17387  23.36951   0.12467
 55   7.25337  23.64519   0.12400
 56   7.25798  23.66119   0.12395
 57   7.39042  24.12176   0.12272
 58   7.39478  24.13694   0.12267
 59   7.80695  25.58039   0.11817
 60   7.84160  25.70242   0.11776
 61   8.00222  26.26951   0.11584
 62   8.33590  27.45500   0.11200
 63   8.45352  27.87522   0.11079
 64   8.48349  27.98251   0.11050
 65   8.59766  28.39190   0.10950
 66   8.86263  29.34649   0.10793
 67   9.00798  29.87282   0.10767
 68   9.04509  30.00750   0.10768
 69   9.06441  30.07767   0.10771
 70   9.09018  30.17130   0.10775
 71   9.13067  30.31854   0.10786
 72   9.18255  30.50743   0.10808
 73   9.30585  30.95730   0.10892
 74   9.66165  32.26306   0.11436
 75   9.97524  33.42324   0.12334
 76  10.06497  33.75685   0.12666
 77  10.28858  34.59126   0.13642
 78  10.31002  34.67152   0.13746
 79  10.54791  35.56459   0.15026
 80  10.58906  35.71956   0.15270
 81  10.98788  37.22958   0.17954
 82  11.09193  37.62585   0.18745
 83  11.17064  37.92629   0.19367
 84  11.39830  38.79831   0.21276
 85  11.44892  38.99281   0.21722
 86  11.54903  39.37818   0.22626
 87  11.55858  39.41502   0.22714
 88  11.57085  39.46233   0.22827
 89  11.77129  40.23698   0.24736
 90  11.88184  40.66576   0.25836
 91  11.90315  40.74857   0.26053
 92  12.14254  41.68127   0.28561
 93  12.82237  44.35786   0.36476
 94  12.82237  44.35786   0.36476
 95  12.95753  44.89492   0.38183
 96  13.06345  45.31693   0.39551
 97  13.14900  45.65852   0.40675
 98  13.24211  46.03102   0.41917



  Shell (UK) 22/6-1                       

 WELL # 18 WITH  52 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.15054   0.45517
  2   0.16937   0.59788   0.43219
  3   0.24703   0.80449   0.42188
  4   0.47500   1.41643   0.39249
  5   0.59250   1.73500   0.37784
  6   0.64359   1.87420   0.37158
  7   0.99086   2.83116   0.33080
  8   1.03722   2.96033   0.32560
  9   1.17103   3.33506   0.31089
 10   1.54043   4.38406   0.27281
 11   1.81590   5.18020   0.24692
 12   1.86400   5.32044   0.24263
 13   1.90233   5.43245   0.23926
 14   2.03944   5.83499   0.22757
 15   2.24244   6.43637   0.21133
 16   2.55776   7.38325   0.18875
 17   2.60213   7.51776   0.18584
 18   3.16737   9.25796   0.15477
 19   3.44045  10.11654   0.14386
 20   3.78837  11.22735   0.13372
 21   3.82821  11.35576   0.13281
 22   4.08104  12.17641   0.12819
 23   4.08496  12.18920   0.12814
 24   4.10285  12.24766   0.12788
 25   4.24167  12.70297   0.12618
 26   4.50048  13.55988   0.12420
 27   4.50338  13.56955   0.12419
 28   4.57450  13.80689   0.12388
 29   4.58811  13.85238   0.12383
 30   4.60148  13.89710   0.12379
 31   4.65143  14.06449   0.12364
 32   4.71123  14.26537   0.12352
 33   4.71445  14.27620   0.12352
 34   4.87082  14.80424   0.12342
 35   5.05288  15.42383   0.12363
 36   5.26717  16.15975   0.12416
 37   5.36883  16.51138   0.12447
 38   5.39580  16.60495   0.12455
 39   5.59150  17.28720   0.12518
 40   5.65588  17.51296   0.12538
 41   5.73868  17.80426   0.12562
 42   5.87555  18.28813   0.12597
 43   5.89710  18.36458   0.12601
 44   6.25026  19.62783   0.12643
 45   6.38355  20.10966   0.12638
 46   6.48692  20.48526   0.12625
 47   6.60633  20.92122   0.12598
 48   6.64678  21.06938   0.12587
 49   6.67666  21.17900   0.12578
 50   6.73903  21.40831   0.12556
 51   6.73929  21.40926   0.12556
 52   7.10983  22.78392   0.12360
 53   7.15819  22.96491   0.12326
 54   7.17387  23.02366   0.12315
 55   7.25337  23.32220   0.12254
 56   7.25798  23.33953   0.12251
 57   7.39042  23.83917   0.12140
 58   7.39478  23.85566   0.12136
 59   7.80695  25.42832   0.11727
 60   7.84160  25.56174   0.11690
 61   8.00222  26.18264   0.11514
 62   8.33590  27.48547   0.11158
 63   8.45352  27.94883   0.11045
 64   8.48349  28.06726   0.11019
 65   8.59766  28.51965   0.10925
 66   8.86263  29.57739   0.10779
 67   9.00798  30.16231   0.10755
 68   9.04509  30.31218   0.10757
 69   9.06441  30.39029   0.10760
 70   9.09018  30.49454   0.10765
 71   9.13067  30.65858   0.10776
 72   9.18255  30.86916   0.10797
 73   9.30585  31.37128   0.10879
 74   9.66165  32.83356   0.11410
 75   9.97524  34.13873   0.12290
 76  10.06497  34.51505   0.12617
 77  10.28858  35.45822   0.13578
 78  10.31002  35.54909   0.13681
 79  10.54791  36.56190   0.14948
 80  10.58906  36.73796   0.15190
 81  10.98788  38.45835   0.17860
 82  11.09193  38.91126   0.18649
 83  11.17064  39.25503   0.19270
 84  11.39830  40.25471   0.21178
 85  11.44892  40.47808   0.21625
 86  11.54903  40.92102   0.22530
 87  11.55858  40.96339   0.22618
 88  11.57085  41.01781   0.22732
 89  11.77129  41.91007   0.24647
 90  11.88184  42.40487   0.25752
 91  11.90315  42.50049   0.25969
 92  12.14254  43.57930   0.28491
 93  12.82237  46.69178   0.36468
 94  12.82237  46.69178   0.36468
 95  12.95753  47.31921   0.38192
 96  13.06345  47.81288   0.39574
 97  13.14900  48.21291   0.40709
 98  13.24211  48.64956   0.41965



  Phillips (UK) 16/17-1                   

 WELL # 19 WITH  34 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000 -20.09310   2.09531
  2   0.16937 -19.29680   2.01383
  3   0.24703 -18.93283   1.97699
  4   0.47500 -17.86852   1.87078
  5   0.59250 -17.32236   1.81715
  6   0.64359 -17.08539   1.79407
  7   0.99086 -15.48278   1.64097
  8   1.03722 -15.26993   1.62104
  9   1.17103 -14.65696   1.56416
 10   1.54043 -12.97580   1.41228
 11   1.81590 -11.73260   1.30392
 12   1.86400 -11.51644   1.28543
 13   1.90233 -11.34438   1.27079
 14   2.03944 -10.73036   1.21908
 15   2.24244  -9.82531   1.14445
 16   2.55776  -8.42920   1.03307
 17   2.60213  -8.23366   1.01785
 18   3.16737  -5.76335   0.83359
 19   3.44045  -4.58346   0.75107
 20   3.78837  -3.09293   0.65216
 21   3.82821  -2.92315   0.64128
 22   4.08104  -1.85016   0.57445
 23   4.08496  -1.83360   0.57344
 24   4.10285  -1.75798   0.56886
 25   4.24167  -1.17241   0.53397
 26   4.50048  -0.08678   0.47206
 27   4.50338  -0.07465   0.47139
 28   4.57450   0.22226   0.45513
 29   4.58811   0.27899   0.45205
 30   4.60148   0.33471   0.44904
 31   4.65143   0.54273   0.43789
 32   4.71123   0.79137   0.42475
 33   4.71445   0.80474   0.42405
 34   4.87082   1.45288   0.39084
 35   5.05288   2.20384   0.35422
 36   5.26717   3.08273   0.31410
 37   5.36883   3.49778   0.29623
 38   5.39580   3.60769   0.29162
 39   5.59150   4.40258   0.25989
 40   5.65588   4.66311   0.25014
 41   5.73868   4.99744   0.23811
 42   5.87555   5.54832   0.21956
 43   5.89710   5.63485   0.21679
 44   6.25026   7.04516   0.17803
 45   6.38355   7.57359   0.16682
 46   6.48692   7.98197   0.15949
 47   6.60633   8.45216   0.15252
 48   6.64678   8.61103   0.15053
 49   6.67666   8.72827   0.14917
 50   6.73903   8.97269   0.14664
 51   6.73929   8.97370   0.14663
 52   7.10983  10.41611   0.13961
 53   7.15819  10.60317   0.13956
 54   7.17387  10.66375   0.13958
 55   7.25337  10.97051   0.13993
 56   7.25798  10.98827   0.13996
 57   7.39042  11.49760   0.14134
 58   7.39478  11.51433   0.14140
 59   7.80695  13.08585   0.14951
 60   7.84160  13.21704   0.15031
 61   8.00222  13.82335   0.15401
 62   8.33590  15.07321   0.16097
 63   8.45352  15.51062   0.16297
 64   8.48349  15.62183   0.16344
 65   8.59766  16.04446   0.16501
 66   8.86263  17.01934   0.16744
 67   9.00798  17.55062   0.16800
 68   9.04509  17.68586   0.16806
 69   9.06441  17.75620   0.16808
 70   9.09018  17.84995   0.16808
 71   9.13067  17.99710   0.16806
 72   9.18255  18.18538   0.16797
 73   9.30585  18.63155   0.16750
 74   9.66165  19.90896   0.16441
 75   9.97524  21.02239   0.16037
 76  10.06497  21.33887   0.15918
 77  10.28858  22.12333   0.15661
 78  10.31002  22.19826   0.15642
 79  10.54791  23.02575   0.15525
 80  10.58906  23.16819   0.15528
 81  10.98788  24.53854   0.16106
 82  11.09193  24.89294   0.16459
 83  11.17064  25.16022   0.16791
 84  11.39830  25.92910   0.18089
 85  11.44892  26.09921   0.18447
 86  11.54903  26.43478   0.19232
 87  11.55858  26.46675   0.19313
 88  11.57085  26.50779   0.19417
 89  11.77129  27.17557   0.21333
 90  11.88184  27.54184   0.22556
 91  11.90315  27.61230   0.22805
 92  12.14254  28.39989   0.25886
 93  12.82237  30.59962   0.37210
 94  12.82237  30.59962   0.37210
 95  12.95753  31.03045   0.39870
 96  13.06345  31.36656   0.42042
 97  13.14900  31.63708   0.43852
 98  13.24211  31.93049   0.45877



  Phillips (UK) 23/22-1                   

 WELL # 20 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.65071   0.52522
  2   0.16937   0.95783   0.49731
  3   0.24703   1.09846   0.48481
  4   0.47500   1.51053   0.44923
  5   0.59250   1.72250   0.43154
  6   0.64359   1.81458   0.42398
  7   0.99086   2.43908   0.37495
  8   1.03722   2.52226   0.36872
  9   1.17103   2.76210   0.35114
 10   1.54043   3.42230   0.30593
 11   1.81590   3.91281   0.27556
 12   1.86400   3.99830   0.27056
 13   1.90233   4.06640   0.26664
 14   2.03944   4.30971   0.25313
 15   2.24244   4.66926   0.23457
 16   2.55776   5.22607   0.20934
 17   2.60213   5.30427   0.20616
 18   3.16737   6.29679   0.17379
 19   3.44045   6.77394   0.16361
 20   3.78837   7.37967   0.15543
 21   3.82821   7.44888   0.15481
 22   4.08104   7.88729   0.15212
 23   4.08496   7.89407   0.15210
 24   4.10285   7.92504   0.15199
 25   4.24167   8.16514   0.15143
 26   4.50048   8.61172   0.15160
 27   4.50338   8.61672   0.15161
 28   4.57450   8.73919   0.15188
 29   4.58811   8.76261   0.15194
 30   4.60148   8.78561   0.15200
 31   4.65143   8.87155   0.15226
 32   4.71123   8.97435   0.15260
 33   4.71445   8.97988   0.15262
 34   4.87082   9.24835   0.15370
 35   5.05288   9.56029   0.15516
 36   5.26717   9.92659   0.15702
 37   5.36883  10.10003   0.15789
 38   5.39580  10.14601   0.15812
 39   5.59150  10.47918   0.15972
 40   5.65588  10.58862   0.16020
 41   5.73868  10.72924   0.16079
 42   5.87555  10.96138   0.16167
 43   5.89710  10.99789   0.16180
 44   6.25026  11.59496   0.16332
 45   6.38355  11.81963   0.16362
 46   6.48692  11.99363   0.16373
 47   6.60633  12.19436   0.16375
 48   6.64678  12.26228   0.16372
 49   6.67666  12.31243   0.16370
 50   6.73903  12.41708   0.16362
 51   6.73929  12.41751   0.16362
 52   7.10983  13.03749   0.16252
 53   7.15819  13.11820   0.16231
 54   7.17387  13.14435   0.16224
 55   7.25337  13.27691   0.16186
 56   7.25798  13.28459   0.16183
 57   7.39042  13.50511   0.16114
 58   7.39478  13.51236   0.16112
 59   7.80695  14.19629   0.15882
 60   7.84160  14.25363   0.15864
 61   8.00222  14.51909   0.15790
 62   8.33590  15.06891   0.15720
 63   8.45352  15.26216   0.15735
 64   8.48349  15.31137   0.15743
 65   8.59766  15.49862   0.15792
 66   8.86263  15.93216   0.16034
 67   9.00798  16.16938   0.16258
 68   9.04509  16.22988   0.16327
 69   9.06441  16.26136   0.16365
 70   9.09018  16.30334   0.16418
 71   9.13067  16.36927   0.16505
 72   9.18255  16.45371   0.16626
 73   9.30585  16.65416   0.16958
 74   9.66165  17.23084   0.18275
 75   9.97524  17.73695   0.19910
 76  10.06497  17.88140   0.20461
 77  10.28858  18.24064   0.21995
 78  10.31002  18.27504   0.22154
 79  10.54791  18.65601   0.24055
 80  10.58906  18.72178   0.24408
 81  10.98788  19.35753   0.28206
 82  11.09193  19.52285   0.29302
 83  11.17064  19.64778   0.30160
 84  11.39830  20.00837   0.32774
 85  11.44892  20.08840   0.33381
 86  11.54903  20.24652   0.34610
 87  11.55858  20.26160   0.34730
 88  11.57085  20.28097   0.34883
 89  11.77129  20.59686   0.37467
 90  11.88184  20.77073   0.38952
 91  11.90315  20.80423   0.39244
 92  12.14254  21.17978   0.42620
 93  12.82237  22.23989   0.53229
 94  12.82237  22.23989   0.53229
 95  12.95753  22.44953   0.55513
 96  13.06345  22.61355   0.57341
 97  13.14900  22.74587   0.58843
 98  13.24211  22.88970   0.60503



  Amoco (N) 2/8-1                         

 WELL # 21 WITH  23 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.10324   0.59784
  2   0.16937   0.04310   0.56580
  3   0.24703   0.11095   0.55145
  4   0.47500   0.31287   0.51062
  5   0.59250   0.41854   0.49032
  6   0.64359   0.46483   0.48166
  7   0.99086   0.78491   0.42542
  8   1.03722   0.82836   0.41827
  9   1.17103   0.95472   0.39812
 10   1.54043   1.31087   0.34631
 11   1.81590   1.58346   0.31152
 12   1.86400   1.63167   0.30579
 13   1.90233   1.67022   0.30131
 14   2.03944   1.80906   0.28584
 15   2.24244   2.01734   0.26460
 16   2.55776   2.34730   0.23576
 17   2.60213   2.39437   0.23212
 18   3.16737   3.00744   0.19518
 19   3.44045   3.31264   0.18361
 20   3.78837   3.71002   0.17433
 21   3.82821   3.75613   0.17362
 22   4.08104   4.05168   0.17058
 23   4.08496   4.05629   0.17055
 24   4.10285   4.07740   0.17042
 25   4.24167   4.24206   0.16978
 26   4.50048   4.55309   0.16993
 27   4.50338   4.55660   0.16994
 28   4.57450   4.64301   0.17023
 29   4.58811   4.65959   0.17030
 30   4.60148   4.67589   0.17036
 31   4.65143   4.73693   0.17063
 32   4.71123   4.81025   0.17100
 33   4.71445   4.81421   0.17102
 34   4.87082   5.00732   0.17217
 35   5.05288   5.23459   0.17373
 36   5.26717   5.50544   0.17567
 37   5.36883   5.63520   0.17657
 38   5.39580   5.66976   0.17681
 39   5.59150   5.92225   0.17841
 40   5.65588   6.00597   0.17889
 41   5.73868   6.11413   0.17946
 42   5.87555   6.29410   0.18028
 43   5.89710   6.32257   0.18040
 44   6.25026   6.79438   0.18161
 45   6.38355   6.97499   0.18173
 46   6.48692   7.11603   0.18169
 47   6.60633   7.28001   0.18150
 48   6.64678   7.33581   0.18141
 49   6.67666   7.37711   0.18132
 50   6.73903   7.46356   0.18112
 51   6.73929   7.46392   0.18112
 52   7.10983   7.98377   0.17922
 53   7.15819   8.05242   0.17890
 54   7.17387   8.07471   0.17879
 55   7.25337   8.18806   0.17822
 56   7.25798   8.19465   0.17819
 57   7.39042   8.38464   0.17718
 58   7.39478   8.39092   0.17715
 59   7.80695   8.99115   0.17397
 60   7.84160   9.04222   0.17373
 61   8.00222   9.28018   0.17277
 62   8.33590   9.78106   0.17191
 63   8.45352   9.95970   0.17215
 64   8.48349  10.00540   0.17227
 65   8.59766  10.18012   0.17296
 66   8.86263  10.58956   0.17626
 67   9.00798  10.81652   0.17924
 68   9.04509  10.87473   0.18015
 69   9.06441  10.90508   0.18065
 70   9.09018  10.94560   0.18134
 71   9.13067  11.00938   0.18249
 72   9.18255  11.09130   0.18408
 73   9.30585  11.28683   0.18838
 74   9.66165  11.85777   0.20526
 75   9.97524  12.36924   0.22581
 76  10.06497  12.51702   0.23267
 77  10.28858  12.88804   0.25163
 78  10.31002  12.92383   0.25359
 79  10.54791  13.32328   0.27685
 80  10.58906  13.39282   0.28116
 81  10.98788  14.07381   0.32710
 82  11.09193  14.25352   0.34028
 83  11.17064  14.39005   0.35057
 84  11.39830  14.78767   0.38184
 85  11.44892  14.87663   0.38909
 86  11.54903  15.05317   0.40373
 87  11.55858  15.07006   0.40515
 88  11.57085  15.09177   0.40698
 89  11.77129  15.44795   0.43769
 90  11.88184  15.64575   0.45531
 91  11.90315  15.68400   0.45877
 92  12.14254  16.11603   0.49873
 93  12.82237  17.36757   0.62382
 94  12.82237  17.36757   0.62382
 95  12.95753  17.62074   0.65067
 96  13.06345  17.82014   0.67215
 97  13.14900  17.98185   0.68980
 98  13.24211  18.15849   0.70928



  Saga (N) 35/3-1                         

 WELL # 22 WITH  30 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.77572   0.38472
  2   0.16937   1.14306   0.36021
  3   0.24703   1.31052   0.34931
  4   0.47500   1.79853   0.31860
  5   0.59250   2.04799   0.30356
  6   0.64359   2.15602   0.29719
  7   0.99086   2.88332   0.25691
  8   1.03722   2.97948   0.25196
  9   1.17103   3.25581   0.23825
 10   1.54043   4.00919   0.20547
 11   1.81590   4.56197   0.18645
 12   1.86400   4.65770   0.18365
 13   1.90233   4.73382   0.18153
 14   2.03944   5.00487   0.17480
 15   2.24244   5.40267   0.16731
 16   2.55776   6.01225   0.16145
 17   2.60213   6.09722   0.16116
 18   3.16737   7.16208   0.16691
 19   3.44045   7.66487   0.17428
 20   3.78837   8.29449   0.18592
 21   3.82821   8.36581   0.18735
 22   4.08104   8.81459   0.19659
 23   4.08496   8.82149   0.19673
 24   4.10285   8.85299   0.19739
 25   4.24167   9.09633   0.20249
 26   4.50048   9.54476   0.21180
 27   4.50338   9.54975   0.21191
 28   4.57450   9.67176   0.21439
 29   4.58811   9.69504   0.21485
 30   4.60148   9.71790   0.21531
 31   4.65143   9.80315   0.21702
 32   4.71123   9.90487   0.21903
 33   4.71445   9.91034   0.21913
 34   4.87082  10.17457   0.22420
 35   5.05288  10.47907   0.22973
 36   5.26717  10.83316   0.23566
 37   5.36883  10.99951   0.23824
 38   5.39580  11.04346   0.23890
 39   5.59150  11.36018   0.24333
 40   5.65588  11.46352   0.24466
 41   5.73868  11.59581   0.24626
 42   5.87555  11.81295   0.24865
 43   5.89710  11.84697   0.24899
 44   6.25026  12.39769   0.25352
 45   6.38355  12.60224   0.25465
 46   6.48692  12.75963   0.25531
 47   6.60633  12.94010   0.25583
 48   6.64678  13.00090   0.25595
 49   6.67666  13.04570   0.25602
 50   6.73903  13.13895   0.25611
 51   6.73929  13.13933   0.25611
 52   7.10983  13.68506   0.25521
 53   7.15819  13.75526   0.25491
 54   7.17387  13.77796   0.25481
 55   7.25337  13.89271   0.25421
 56   7.25798  13.89935   0.25417
 57   7.39042  14.08903   0.25292
 58   7.39478  14.09524   0.25287
 59   7.80695  14.67392   0.24707
 60   7.84160  14.72178   0.24646
 61   8.00222  14.94203   0.24338
 62   8.33590  15.39123   0.23583
 63   8.45352  15.54686   0.23284
 64   8.48349  15.58630   0.23205
 65   8.59766  15.73567   0.22895
 66   8.86263  16.07723   0.22133
 67   9.00798  16.26157   0.21694
 68   9.04509  16.30829   0.21581
 69   9.06441  16.33256   0.21522
 70   9.09018  16.36486   0.21442
 71   9.13067  16.41549   0.21318
 72   9.18255  16.48012   0.21158
 73   9.30585  16.63261   0.20777
 74   9.66165  17.06398   0.19712
 75   9.97524  17.43349   0.18895
 76  10.06497  17.53738   0.18698
 77  10.28858  17.79271   0.18304
 78  10.31002  17.81693   0.18275
 79  10.54791  18.08246   0.18076
 80  10.58906  18.12780   0.18066
 81  10.98788  18.55838   0.18437
 82  11.09193  18.66805   0.18685
 83  11.17064  18.75028   0.18918
 84  11.39830  18.98458   0.19812
 85  11.44892  19.03595   0.20056
 86  11.54903  19.13679   0.20587
 87  11.55858  19.14636   0.20640
 88  11.57085  19.15864   0.20711
 89  11.77129  19.35704   0.21988
 90  11.88184  19.46471   0.22796
 91  11.90315  19.48532   0.22960
 92  12.14254  19.71370   0.24978
 93  12.82237  20.33047   0.32282
 94  12.82237  20.33047   0.32282
 95  12.95753  20.44749   0.33977
 96  13.06345  20.53789   0.35357
 97  13.14900  20.61008   0.36503
 98  13.24211  20.68779   0.37781



  Saga 34/7-1                             

 WELL # 23 WITH  35 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.31168   0.42678
  2   0.16937   0.79680   0.38206
  3   0.24703   1.01756   0.36255
  4   0.47500   1.65954   0.30914
  5   0.59250   1.98690   0.28403
  6   0.64359   2.12849   0.27367
  7   0.99086   3.07892   0.21329
  8   1.03722   3.20421   0.20671
  9   1.17103   3.56375   0.18993
 10   1.54043   4.54013   0.16220
 11   1.81590   5.25281   0.15901
 12   1.86400   5.37590   0.15973
 13   1.90233   5.47370   0.16053
 14   2.03944   5.82144   0.16475
 15   2.24244   6.33030   0.17387
 16   2.55776   7.10648   0.19099
 17   2.60213   7.21433   0.19345
 18   3.16737   8.55811   0.22037
 19   3.44045   9.18739   0.22866
 20   3.78837   9.97038   0.23354
 21   3.82821  10.05871   0.23367
 22   4.08104  10.61275   0.23245
 23   4.08496  10.62124   0.23240
 24   4.10285  10.66001   0.23218
