                27cenai.out                                         2007/03/15

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

 29   4.18210  12.51200   0.12821
 30   4.19546  12.55223   0.12829
 31   4.20087  12.56850   0.12832
 32   4.34563  13.00454   0.12921
 33   4.34705  13.00883   0.12922
 34   4.51311  13.50973   0.13032
 35   5.19960  15.58837   0.13413
 36   5.41389  16.23984   0.13464
 37   5.51555  16.54933   0.13472
 38   5.54252  16.63149   0.13473
 39   5.73822  17.22817   0.13451
 40   5.80260  17.42471   0.13434
 41   5.88540  17.67763   0.13404
 42   6.02227  18.09611   0.13338
 43   6.04382  18.16205   0.13326
 44   6.26929  18.85267   0.13160
 45   6.30405  18.95929   0.13130
 46   6.31443  18.99112   0.13120
 47   6.34107  19.07285   0.13095
 48   6.34133  19.07364   0.13095
 49   6.36598  19.14927   0.13071
 50   6.39698  19.24441   0.13040
 51   6.49346  19.54067   0.12935
 52   6.79915  20.48108   0.12537
 53   6.84751  20.63008   0.12465
 54   6.86319  20.67840   0.12441
 55   6.94269  20.92352   0.12317
 56   6.94730  20.93774   0.12310
 57   7.07975  21.34649   0.12091
 58   7.08411  21.35995   0.12084
 59   7.49628  22.63507   0.11340
 60   7.53092  22.74247   0.11275
 61   7.69154  23.24076   0.10980
 62   8.02523  24.27819   0.10422
 63   8.14284  24.64458   0.10262
 64   8.17282  24.73801   0.10226
 65   8.28699  25.09411   0.10106
 66   8.55195  25.92191   0.09979
 67   8.69730  26.37682   0.10021
 68   8.73441  26.49306   0.10046
 69   8.75374  26.55359   0.10062
 70   8.77950  26.63433   0.10086
 71   8.81999  26.76124   0.10129
 72   8.87187  26.92393   0.10197
 73   8.99517  27.31086   0.10414
 74   9.35098  28.42970   0.11496
 75   9.66456  29.41861   0.13012
 76   9.75430  29.70208   0.13538
 77   9.97790  30.40940   0.15013
 78   9.99935  30.47731   0.15167
 79  10.06595  30.68829   0.15655
 80  10.46478  31.95417   0.18956
 81  10.56882  32.28512   0.19914
 82  10.60010  32.38466   0.20210
 83  10.87862  33.27227   0.22987
 84  11.10628  33.99934   0.25441
 85  11.15689  34.16118   0.26008
 86  11.25700  34.48148   0.27152
 87  11.26656  34.51206   0.27263
 88  11.27883  34.55135   0.27405
 89  11.47927  35.19357   0.29795
 90  11.58981  35.54824   0.31162
 91  11.61113  35.61667   0.31429
 92  11.85052  36.38597   0.34517
 93  12.53035  38.57913   0.44109
 94  12.53035  38.57913   0.44109
 95  12.66551  39.01665   0.46157
 96  12.77143  39.35986   0.47794
 97  12.85698  39.63730   0.49137
 98  12.95009  39.93946   0.50619



  Statoil (N) 6407/4-1                    

 WELL #  2 WITH  58 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.54196   0.41028
  2   0.16937  -0.11516   0.38720
  3   0.24703   0.08157   0.37690
  4   0.47500   0.66284   0.34765
  5   0.59250   0.96462   0.33318
  6   0.64359   1.09631   0.32702
  7   0.99086   1.99893   0.28726
  8   1.03722   2.12041   0.28225
  9   1.17103   2.47236   0.26815
 10   1.54043   3.45400   0.23240
 11   1.81590   4.19566   0.20890
 12   1.86400   4.32601   0.20509
 13   1.90233   4.43006   0.20212
 14   2.03944   4.80354   0.19196
 15   2.24244   5.36026   0.17830
 16   2.55776   6.23384   0.16048
 17   2.60213   6.35765   0.15831
 18   3.16737   7.95328   0.13796
 19   3.44045   8.73653   0.13265
 20   3.72967   9.57492   0.12968
 21   3.76399   9.67500   0.12948
 22   3.84373   9.90802   0.12913
 23   3.89554  10.05980   0.12897
 24   3.91670  10.12188   0.12893
 25   3.93459  10.17439   0.12889
 26   4.07111  10.57631   0.12884
 27   4.10254  10.66912   0.12887
 28   4.15802  10.83320   0.12896
 29   4.18210  10.90453   0.12901
 30   4.19546  10.94415   0.12904
 31   4.20087  10.96018   0.12906
 32   4.34563  11.39058   0.12954
 33   4.34705  11.39482   0.12954
 34   4.51311  11.89137   0.13031
 35   5.19960  13.97577   0.13385
 36   5.41389  14.63688   0.13453
 37   5.51555  14.95224   0.13471
 38   5.54252  15.03610   0.13475
 39   5.73822  15.64690   0.13476
 40   5.80260  15.84875   0.13468
 41   5.88540  16.10901   0.13451
 42   6.02227  16.54084   0.13404
 43   6.04382  16.60901   0.13395
 44   6.26929  17.32534   0.13263
 45   6.30405  17.43629   0.13237
 46   6.31443  17.46943   0.13229
 47   6.34107  17.55457   0.13208
 48   6.34133  17.55540   0.13208
 49   6.36598  17.63423   0.13188
 50   6.39698  17.73347   0.13161
 51   6.49346  18.04300   0.13071
 52   6.79915  19.03042   0.12713
 53   6.84751  19.18755   0.12647
 54   6.86319  19.23854   0.12625
 55   6.94269  19.49755   0.12510
 56   6.94730  19.51258   0.12503
 57   7.07975  19.94566   0.12297
 58   7.08411  19.95994   0.12290
 59   7.49628  21.31999   0.11567
 60   7.53092  21.43516   0.11503
 61   7.69154  21.97074   0.11204
 62   8.02523  23.09233   0.10615
 63   8.14284  23.49054   0.10434
 64   8.17282  23.59226   0.10392
 65   8.28699  23.98061   0.10246
 66   8.55195  24.88731   0.10036
 67   8.69730  25.38793   0.10021
 68   8.73441  25.51611   0.10031
 69   8.75374  25.58291   0.10038
 70   8.77950  25.67205   0.10051
 71   8.81999  25.81227   0.10077
 72   8.87187  25.99220   0.10121
 73   8.99517  26.42100   0.10281
 74   9.35098  27.66757   0.11196
 75   9.66456  28.77759   0.12583
 76   9.75430  29.09719   0.13077
 77   9.97790  29.89736   0.14482
 78   9.99935  29.97439   0.14629
 79  10.06595  30.21393   0.15100
 80  10.46478  31.65838   0.18319
 81  10.56882  32.03804   0.19262
 82  10.60010  32.15240   0.19554
 83  10.87862  33.17543   0.22302
 84  11.10628  34.01787   0.24741
 85  11.15689  34.20593   0.25306
 86  11.25700  34.57870   0.26447
 87  11.26656  34.61434   0.26557
 88  11.27883  34.66013   0.26699
 89  11.47927  35.41022   0.29087
 90  11.58981  35.82578   0.30455
 91  11.61113  35.90606   0.30723
 92  11.85052  36.81104   0.33818
 93  12.53035  39.41486   0.43465
 94  12.53035  39.41486   0.43465
 95  12.66551  39.93851   0.45529
 96  12.77143  40.35025   0.47180
 97  12.85698  40.68370   0.48535
 98  12.95009  41.04750   0.50030



  Elf Aquitaine (N) 6406/8-1              

 WELL #  3 WITH  57 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -2.38538   0.44980
  2   0.16937  -1.90609   0.42459
  3   0.24703  -1.68567   0.41331
  4   0.47500  -1.03616   0.38122
  5   0.59250  -0.69999   0.36529
  6   0.64359  -0.55350   0.35849
  7   0.99086   0.44702   0.31439
  8   1.03722   0.58122   0.30879
  9   1.17103   0.96943   0.29300
 10   1.54043   2.04762   0.25244
 11   1.81590   2.85789   0.22521
 12   1.86400   2.99992   0.22074
 13   1.90233   3.11322   0.21723
 14   2.03944   3.51932   0.20512
 15   2.24244   4.12301   0.18849
 16   2.55776   5.06643   0.16587
 17   2.60213   5.19976   0.16301
 18   3.16737   6.91015   0.13389
 19   3.44045   7.74446   0.12465
 20   3.72967   8.63384   0.11804
 21   3.76399   8.73976   0.11745
 22   3.84373   8.98616   0.11623
 23   3.89554   9.14651   0.11554
 24   3.91670   9.21207   0.11529
 25   3.93459   9.26750   0.11508
 26   4.07111   9.69131   0.11378
 27   4.10254   9.78905   0.11355
 28   4.15802   9.96176   0.11319
 29   4.18210  10.03680   0.11306
 30   4.19546  10.07847   0.11299
 31   4.20087  10.09532   0.11296
 32   4.34563  10.54744   0.11245
 33   4.34705  10.55189   0.11245
 34   4.51311  11.07235   0.11228
 35   5.19960  13.24446   0.11369
 36   5.41389  13.92926   0.11413
 37   5.51555  14.25526   0.11426
 38   5.54252  14.34187   0.11428
 39   5.73822  14.97181   0.11430
 40   5.80260  15.17964   0.11424
 41   5.88540  15.44736   0.11412
 42   6.02227  15.89094   0.11379
 43   6.04382  15.96090   0.11373
 44   6.26929  16.69485   0.11281
 45   6.30405  16.80834   0.11263
 46   6.31443  16.84223   0.11257
 47   6.34107  16.92928   0.11243
 48   6.34133  16.93012   0.11243
 49   6.36598  17.01069   0.11229
 50   6.39698  17.11209   0.11210
 51   6.49346  17.42809   0.11149
 52   6.79915  18.43368   0.10920
 53   6.84751  18.59336   0.10880
 54   6.86319  18.64516   0.10867
 55   6.94269  18.90811   0.10801
 56   6.94730  18.92337   0.10797
 57   7.07975  19.36246   0.10685
 58   7.08411  19.37693   0.10681
 59   7.49628  20.75135   0.10382
 60   7.53092  20.86743   0.10364
 61   7.69154  21.40664   0.10306
 62   8.02523  22.53263   0.10365
 63   8.14284  22.93138   0.10463
 64   8.17282  23.03315   0.10496
 65   8.28699  23.42139   0.10651
 66   8.55195  24.32590   0.11217
 67   8.69730  24.82419   0.11660
 68   8.73441  24.95165   0.11788
 69   8.75374  25.01805   0.11858
 70   8.77950  25.10663   0.11954
 71   8.81999  25.24593   0.12110
 72   8.87187  25.42459   0.12322
 73   8.99517  25.84995   0.12877
 74   9.35098  27.08336   0.14875
 75   9.66456  28.17777   0.17099
 76   9.75430  28.49221   0.17811
 77   9.97790  29.27820   0.19722
 78   9.99935  29.35377   0.19915
 79  10.06595  29.58866   0.20526
 80  10.46478  31.00172   0.24516
 81  10.56882  31.37220   0.25647
 82  10.60010  31.48371   0.25993
 83  10.87862  32.47979   0.29222
 84  11.10628  33.29799   0.32042
 85  11.15689  33.48040   0.32690
 86  11.25700  33.84170   0.33996
 87  11.26656  33.87622   0.34122
 88  11.27883  33.92057   0.34284
 89  11.47927  34.64637   0.37002
 90  11.58981  35.04788   0.38551
 91  11.61113  35.12540   0.38854
 92  11.85052  35.99815   0.42345
 93  12.53035  38.49852   0.53145
 94  12.53035  38.49852   0.53145
 95  12.66551  38.99950   0.55446
 96  12.77143  39.39299   0.57285
 97  12.85698  39.71139   0.58792
 98  12.95009  40.05849   0.60455



  Hydro (N) 34/8-1                        

 WELL #  4 WITH  65 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.35588   0.33238
  2   0.16937   0.69313   0.31366
  3   0.24703   0.85018   0.30532
  4   0.47500   1.31998   0.28171
  5   0.59250   1.56723   0.27007
  6   0.64359   1.67583   0.26512
  7   0.99086   2.43146   0.23339
  8   1.03722   2.53463   0.22942
  9   1.17103   2.83547   0.21829
 10   1.54043   3.68939   0.19044
 11   1.81590   4.34859   0.17257
 12   1.86400   4.46566   0.16972
 13   1.90233   4.55936   0.16751
 14   2.03944   4.89758   0.16002
 15   2.24244   5.40706   0.15020
 16   2.55776   6.21902   0.13799
 17   2.60213   6.33530   0.13657
 18   3.16737   7.85992   0.12464
 19   3.44045   8.62534   0.12246
 20   3.72967   9.45655   0.12210
 21   3.76399   9.55658   0.12216
 22   3.84373   9.79013   0.12238
 23   3.89554   9.94274   0.12257
 24   3.91670  10.00528   0.12266
 25   3.93459  10.05823   0.12274
 26   4.07111  10.46496   0.12347
 27   4.10254  10.55926   0.12366
 28   4.15802  10.72632   0.12402
 29   4.18210  10.79908   0.12419
 30   4.19546  10.83953   0.12428
 31   4.20087  10.85590   0.12432
 32   4.34563  11.29705   0.12539
 33   4.34705  11.30142   0.12541
 34   4.51311  11.81404   0.12674
 35   5.19960  14.00704   0.13189
 36   5.41389  14.71594   0.13299
 37   5.51555  15.05629   0.13338
 38   5.54252  15.14703   0.13347
 39   5.73822  15.81086   0.13391
 40   5.80260  16.03138   0.13397
 41   5.88540  16.31650   0.13399
 42   6.02227  16.79161   0.13387
 43   6.04382  16.86684   0.13383
 44   6.26929  17.66104   0.13313
 45   6.30405  17.78465   0.13298
 46   6.31443  17.82160   0.13293
 47   6.34107  17.91660   0.13280
 48   6.34133  17.91752   0.13279
 49   6.36598  18.00557   0.13267
 50   6.39698  18.11652   0.13249
 51   6.49346  18.46337   0.13189
 52   6.79915  19.57792   0.12931
 53   6.84751  19.75640   0.12881
 54   6.86319  19.81438   0.12864
 55   6.94269  20.10938   0.12776
 56   6.94730  20.12654   0.12770
 57   7.07975  20.62169   0.12609
 58   7.08411  20.63806   0.12603
 59   7.49628  22.20773   0.12000
 60   7.53092  22.34163   0.11944
 61   7.69154  22.96632   0.11674
 62   8.02523  24.28490   0.11088
 63   8.14284  24.75637   0.10882
 64   8.17282  24.87708   0.10830
 65   8.28699  25.33893   0.10637
 66   8.55195  26.42345   0.10232
 67   8.69730  27.02592   0.10051
 68   8.73441  27.18060   0.10012
 69   8.75374  27.26126   0.09992
 70   8.77950  27.36898   0.09967
 71   8.81999  27.53859   0.09931
 72   8.87187  27.75653   0.09891
 73   8.99517  28.27720   0.09826
 74   9.35098  29.80117   0.09921
 75   9.66456  31.17077   0.10437
 76   9.75430  31.56726   0.10669
 77   9.97790  32.56406   0.11410
 78   9.99935  32.66033   0.11493
 79  10.06595  32.96004   0.11766
 80  10.46478  34.77813   0.13805
 81  10.56882  35.25903   0.14445
 82  10.60010  35.40413   0.14646
 83  10.87862  36.70710   0.16588
 84  11.10628  37.78666   0.18372
 85  11.15689  38.02845   0.18790
 86  11.25700  38.50858   0.19642
 87  11.26656  38.55455   0.19724
 88  11.27883  38.61361   0.19831
 89  11.47927  39.58362   0.21636
 90  11.58981  40.12295   0.22679
 91  11.61113  40.22729   0.22884
 92  11.85052  41.40705   0.25267
 93  12.53035  44.83618   0.32808
 94  12.53035  44.83618   0.32808
 95  12.66551  45.53185   0.34436
 96  12.77143  46.08021   0.35741
 97  12.85698  46.52522   0.36813
 98  12.95009  47.01160   0.37998



  Esso (N) 16/1-1                         

 WELL #  5 WITH  56 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.87567   0.44538
  2   0.16937  -0.57093   0.42278
  3   0.24703  -0.42941   0.41265
  4   0.47500  -0.00743   0.38374
  5   0.59250   0.21386   0.36934
  6   0.64359   0.31089   0.36319
  7   0.99086   0.98341   0.32310
  8   1.03722   1.07490   0.31798
  9   1.17103   1.34124   0.30353
 10   1.54043   2.09390   0.26613
 11   1.81590   2.67184   0.24074
 12   1.86400   2.77422   0.23654
 13   1.90233   2.85611   0.23324
 14   2.03944   3.15129   0.22179
 15   2.24244   3.59481   0.20592
 16   2.55776   4.29903   0.18393
 17   2.60213   4.39964   0.18110
 18   3.16737   5.71342   0.15120
 19   3.44045   6.36958   0.14089
 20   3.72967   7.07980   0.13285
 21   3.76399   7.16512   0.13209
 22   3.84373   7.36419   0.13045
 23   3.89554   7.49418   0.12950
 24   3.91670   7.54742   0.12913
 25   3.93459   7.59249   0.12883
 26   4.07111   7.93843   0.12685
 27   4.10254   8.01856   0.12647
 28   4.15802   8.16046   0.12586
 29   4.18210   8.22224   0.12562
 30   4.19546   8.25657   0.12549
 31   4.20087   8.27047   0.12544
 32   4.34563   8.64462   0.12435
 33   4.34705   8.64832   0.12434
 34   4.51311   9.08241   0.12363
 35   5.19960  10.93181   0.12471
 36   5.41389  11.52721   0.12566
 37   5.51555  11.81268   0.12612
 38   5.54252  11.88875   0.12624
 39   5.73822  12.44471   0.12707
 40   5.80260  12.62919   0.12732
 41   5.88540  12.86759   0.12760
 42   6.02227  13.26448   0.12799
 43   6.04382  13.32729   0.12804
 44   6.26929  13.98968   0.12838
 45   6.30405  14.09267   0.12840
 46   6.31443  14.12345   0.12840
 47   6.34107  14.20258   0.12841
 48   6.34133  14.20335   0.12841
 49   6.36598  14.27667   0.12841
 50   6.39698  14.36905   0.12840
 51   6.49346  14.65769   0.12833
 52   6.79915  15.58385   0.12754
 53   6.84751  15.73197   0.12733
 54   6.86319  15.78008   0.12726
 55   6.94269  16.02477   0.12687
 56   6.94730  16.03899   0.12684
 57   7.07975  16.44938   0.12605
 58   7.08411  16.46294   0.12602
 59   7.49628  17.76144   0.12253
 60   7.53092  17.87205   0.12218
 61   7.69154  18.38773   0.12041
 62   8.02523  19.47451   0.11628
 63   8.14284  19.86256   0.11473
 64   8.17282  19.96187   0.11434
 65   8.28699  20.34167   0.11282
 66   8.55195  21.23252   0.10943
 67   8.69730  21.72681   0.10775
 68   8.73441  21.85365   0.10735
 69   8.75374  21.91978   0.10715
 70   8.77950  22.00809   0.10689
 71   8.81999  22.14711   0.10650
 72   8.87187  22.32570   0.10603
 73   8.99517  22.75214   0.10510
 74   9.35098  23.99869   0.10427
 75   9.66456  25.11701   0.10670
 76   9.75430  25.44042   0.10806
 77   9.97790  26.25287   0.11290
 78   9.99935  26.33129   0.11347
 79  10.06595  26.57536   0.11539
 80  10.46478  28.05433   0.13092
 81  10.56882  28.44506   0.13609
 82  10.60010  28.56292   0.13773
 83  10.87862  29.62052   0.15408
 84  11.10628  30.49578   0.16962
 85  11.15689  30.69170   0.17332
 86  11.25700  31.08062   0.18091
 87  11.26656  31.11784   0.18165
 88  11.27883  31.16566   0.18261
 89  11.47927  31.95080   0.19894
 90  11.58981  32.38706   0.20849
 91  11.61113  32.47144   0.21037
 92  11.85052  33.42495   0.23245
 93  12.53035  36.19137   0.30379
 94  12.53035  36.19137   0.30379
 95  12.66551  36.75172   0.31940
 96  12.77143  37.19321   0.33194
 97  12.85698  37.55137   0.34228
 98  12.95009  37.94270   0.35373



  Saga (N) 34/4-5                         

 WELL #  6 WITH  54 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -1.80143   0.34737
  2   0.16937  -1.12468   0.32556
  3   0.24703  -0.81565   0.31585
  4   0.47500   0.08691   0.28841
  5   0.59250   0.54942   0.27492
  6   0.64359   0.74996   0.26920
  7   0.99086   2.10400   0.23264
  8   1.03722   2.28355   0.22809
  9   1.17103   2.80023   0.21539
 10   1.54043   4.21429   0.18404
 11   1.81590   5.25709   0.16451
 12   1.86400   5.43816   0.16147
 13   1.90233   5.58223   0.15912
 14   2.03944   6.09597   0.15132
 15   2.24244   6.85206   0.14153
 16   2.55776   8.01570   0.13058
 17   2.60213   8.17842   0.12945
 18   3.16737  10.22828   0.12304
 19   3.44045  11.20348   0.12422
 20   3.72967  12.22567   0.12738
 21   3.76399  12.34623   0.12784
 22   3.84373  12.62573   0.12897
 23   3.89554  12.80689   0.12974
 24   3.91670  12.88079   0.13006
 25   3.93459  12.94321   0.13034
 26   4.07111  13.41820   0.13249
 27   4.10254  13.52719   0.13299
 28   4.15802  13.71927   0.13389
 29   4.18210  13.80252   0.13428
 30   4.19546  13.84869   0.13450
 31   4.20087  13.86736   0.13459
 32   4.34563  14.36584   0.13694
 33   4.34705  14.37073   0.13696
 34   4.51311  14.93911   0.13959
 35   5.19960  17.25028   0.14826
 36   5.41389  17.95900   0.14991
 37   5.51555  18.29310   0.15048
 38   5.54252  18.38151   0.15061
 39   5.73822  19.02012   0.15124
 40   5.80260  19.22911   0.15133
 41   5.88540  19.49709   0.15136
 42   6.02227  19.93807   0.15120
 43   6.04382  20.00728   0.15115
 44   6.26929  20.72771   0.15024
 45   6.30405  20.83821   0.15004
 46   6.31443  20.87116   0.14997
 47   6.34107  20.95569   0.14980
 48   6.34133  20.95651   0.14980
 49   6.36598  21.03462   0.14963
 50   6.39698  21.13276   0.14941
 51   6.49346  21.43735   0.14864
 52   6.79915  22.39440   0.14543
 53   6.84751  22.54467   0.14483
 54   6.86319  22.59332   0.14462
 55   6.94269  22.83953   0.14356
 56   6.94730  22.85378   0.14349
 57   7.07975  23.26202   0.14158
 58   7.08411  23.27541   0.14151
 59   7.49628  24.53081   0.13474
 60   7.53092  24.63532   0.13413
 61   7.69154  25.11774   0.13133
 62   8.02523  26.10909   0.12582
 63   8.14284  26.45503   0.12412
 64   8.17282  26.54289   0.12372
 65   8.28699  26.87650   0.12235
 66   8.55195  27.64409   0.12032
 67   8.69730  28.06125   0.12010
 68   8.73441  28.16731   0.12017
 69   8.75374  28.22245   0.12022
 70   8.77950  28.29592   0.12032
 71   8.81999  28.41118   0.12053
 72   8.87187  28.55857   0.12090
 73   8.99517  28.90742   0.12225
 74   9.35098  29.90284   0.13034
 75   9.66456  30.76630   0.14301
 76   9.75430  31.01101   0.14759
 77   9.97790  31.61614   0.16080
 78   9.99935  31.67384   0.16220
 79  10.06595  31.85262   0.16668
 80  10.46478  32.91097   0.19772
 81  10.56882  33.18363   0.20693
 82  10.60010  33.26531   0.20978
 83  10.87862  33.98701   0.23682
 84  11.10628  34.56933   0.26100
 85  11.15689  34.69787   0.26662
 86  11.25700  34.95110   0.27797
 87  11.26656  34.97520   0.27908
 88  11.27883  35.00614   0.28049
 89  11.47927  35.50861   0.30434
 90  11.58981  35.78347   0.31803
 91  11.61113  35.83629   0.32071
 92  11.85052  36.42530   0.35175
 93  12.53035  38.05685   0.44882
 94  12.53035  38.05685   0.44882
 95  12.66551  38.37397   0.46963
 96  12.77143  38.62079   0.48628
 97  12.85698  38.81908   0.49994
 98  12.95009  39.03378   0.51503



  Hydro (N) 6407/7-1                      

 WELL #  7 WITH  37 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -3.93981   3.31216
  2   0.16937  -3.89955   3.17970
  3   0.24703  -3.87739   3.11985
  4   0.47500  -3.79888   2.94735
  5   0.59250  -3.75058   2.86030
  6   0.64359  -3.72792   2.82285
  7   0.99086  -3.54716   2.57459
  8   1.03722  -3.51951   2.54229
  9   1.17103  -3.43503   2.45016
 10   1.54043  -3.16595   2.20435
 11   1.81590  -2.93100   2.02921
 12   1.86400  -2.88697   1.99935
 13   1.90233  -2.85124   1.97570
 14   2.03944  -2.71880   1.89222
 15   2.24244  -2.50939   1.77181
 16   2.55776  -2.15255   1.59231
 17   2.60213  -2.09925   1.56779
 18   3.16737  -1.35382   1.27139
 19   3.44045  -0.94951   1.13884
 20   3.72967  -0.48987   1.00608
 21   3.76399  -0.43319   0.99084
 22   3.84373  -0.29974   0.95589
 23   3.89554  -0.21171   0.93349
 24   3.91670  -0.17546   0.92442
 25   3.93459  -0.14468   0.91678
 26   4.07111   0.09431   0.85951
 27   4.10254   0.15034   0.84657
 28   4.15802   0.25018   0.82397
 29   4.18210   0.29389   0.81425
 30   4.19546   0.31824   0.80888
 31   4.20087   0.32811   0.80672
 32   4.34563   0.59662   0.74973
 33   4.34705   0.59931   0.74918
 34   4.51311   0.91738   0.68635
 35   5.19960   2.34530   0.45580
 36   5.41389   2.82829   0.39397
 37   5.51555   3.06363   0.36644
 38   5.54252   3.12674   0.35934
 39   5.73822   3.59302   0.31046
 40   5.80260   3.74966   0.29543
 41   5.88540   3.95346   0.27691
 42   6.02227   4.29614   0.24841
 43   6.04382   4.35075   0.24417
 44   6.26929   4.93292   0.20427
 45   6.30405   5.02444   0.19889
 46   6.31443   5.05185   0.19732
 47   6.34107   5.12240   0.19339
 48   6.34133   5.12309   0.19335
 49   6.36598   5.18860   0.18984
 50   6.39698   5.27134   0.18558
 51   6.49346   5.53119   0.17352
 52   6.79915   6.37832   0.14795
 53   6.84751   6.51564   0.14569
 54   6.86319   6.56035   0.14506
 55   6.94269   6.78853   0.14259
 56   6.94730   6.80184   0.14248
 57   7.07975   7.18764   0.14097
 58   7.08411   7.20045   0.14097
 59   7.49628   8.44509   0.15015
 60   7.53092   8.55271   0.15145
 61   7.69154   9.05764   0.15779
 62   8.02523  10.13848   0.17041
 63   8.14284  10.52970   0.17409
 64   8.17282  10.63025   0.17493
 65   8.28699  11.01644   0.17777
 66   8.55195  11.93208   0.18185
 67   8.69730  12.44590   0.18249
 68   8.73441  12.57839   0.18247
 69   8.75374  12.64759   0.18243
 70   8.77950  12.74008   0.18235
 71   8.81999  12.88594   0.18215
 72   8.87187  13.07378   0.18177
 73   8.99517  13.52435   0.18031
 74   9.35098  14.85745   0.17236
 75   9.66456  16.07289   0.16265
 76   9.75430  16.42768   0.15991
 77   9.97790  17.32528   0.15440
 78   9.99935  17.41239   0.15403
 79  10.06595  17.68403   0.15314
 80  10.46478  19.34651   0.15947
 81  10.56882  19.79032   0.16543
 82  10.60010  19.92455   0.16762
 83  10.87862  21.13653   0.19551
 84  11.10628  22.14942   0.22899
 85  11.15689  22.37733   0.23764
 86  11.25700  22.83103   0.25595
 87  11.26656  22.87453   0.25778
 88  11.27883  22.93046   0.26014
 89  11.47927  23.85216   0.30192
 90  11.58981  24.36714   0.32733
 91  11.61113  24.46698   0.33242
 92  11.85052  25.60031   0.39337
 93  12.53035  28.93943   0.60182
 94  12.53035  28.93943   0.60182
 95  12.66551  29.62457   0.64904
 96  12.77143  30.16641   0.68733
 97  12.85698  30.60723   0.71908
 98  12.95009  31.09018   0.75445



  6407/7A-1                               

 WELL #  8 WITH  12 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   1.30754   0.78237
  2   0.16937   1.58071   0.57124
  3   0.24703   1.70701   0.48818
  4   0.47500   2.08158   0.30796
  5   0.59250   2.27686   0.26276
  6   0.64359   2.36225   0.25448
  7   0.99086   2.95022   0.30457
  8   1.03722   3.02971   0.31483
  9   1.17103   3.26047   0.33942
 10   1.54043   3.90770   0.34841
 11   1.81590   4.40009   0.30384
 12   1.86400   4.48692   0.29486
 13   1.90233   4.55630   0.28831
 14   2.03944   4.80577   0.27571
 15   2.24244   5.17892   0.32010
 16   2.55776   5.76749   0.57100
 17   2.60213   5.85119   0.62048
 18   3.16737   6.93628   1.47338
 19   3.44045   7.47304   2.01663
 20   3.72967   8.05047   2.67978
 21   3.76399   8.11959   2.76439
 22   3.84373   8.28069   2.96580
 23   3.89554   8.38574   3.10028
 24   3.91670   8.42874   3.15603
 25   3.93459   8.46512   3.20352
 26   4.07111   8.74393   3.57712
 27   4.10254   8.80840   3.66590
 28   4.15802   8.92247   3.82517
 29   4.18210   8.97209   3.89531
 30   4.19546   8.99966   3.93451
 31   4.20087   9.01082   3.95041
 32   4.34563   9.31074   4.38778
 33   4.34705   9.31370   4.39220
 34   4.51311   9.66061   4.92129
 35   5.19960  11.12680   7.41544
 36   5.41389  11.59505   8.29506
 37   5.51555  11.81895   8.72915
 38   5.54252  11.87855   8.84614
 39   5.73822  12.31332   9.71769
 40   5.80260  12.45728  10.01319
 41   5.88540  12.64308  10.39958
 42   6.02227  12.95186  11.05400
 43   6.04382  13.00066  11.15882
 44   6.26929  13.51434  12.28465
 45   6.30405  13.59405  12.46298
 46   6.31443  13.61787  12.51645
 47   6.34107  13.67907  12.65426
 48   6.34133  13.67966  12.65560
 49   6.36598  13.73635  12.78375
 50   6.39698  13.80774  12.94582
 51   6.49346  14.03059  13.45665
 52   6.79915  14.74346  15.13952
 53   6.84751  14.85717  15.41468
 54   6.86319  14.89409  15.50441
 55   6.94269  15.08172  15.96338
 56   6.94730  15.09262  15.99019
 57   7.07975  15.40680  16.77012
 58   7.08411  15.41718  16.79609
 59   7.49628  16.40742  19.34231
 60   7.53092  16.49151  19.56444
 61   7.69154  16.88305  20.61053
 62   8.02523  17.70551  22.86990
 63   8.14284  17.99831  23.69400
 64   8.17282  18.07318  23.90633
 65   8.28699  18.35923  24.72368
 66   8.55195  19.02860  26.67300
 67   8.69730  19.39907  27.77350
 68   8.73441  19.49403  28.05801
 69   8.75374  19.54353  28.20671
 70   8.77950  19.60960  28.40561
 71   8.81999  19.71358  28.71956
 72   8.87187  19.84707  29.12437
 73   8.99517  20.16551  30.09767
 74   9.35098  21.09376  32.99530
 75   9.66456  21.92337  35.65870
 76   9.75430  22.16275  36.43975
 77   9.97790  22.76308  38.42255
 78   9.99935  22.82095  38.61547
 79  10.06595  23.00098  39.21766
 80  10.46478  24.08921  42.92051
 81  10.56882  24.37597  43.91382
 82  10.60010  24.46240  44.21463
